query,gold_intent,rank,historical_customer,historical_support,similarity,intent_compatibility,combined_score
<USER> Also where is the boy band project music? Where can i listen to find that girl by them? <URL>,CONTENT_AVAILABILITY,2,is there a way to find non-explicit songs that are explicit @spotifycares @spotifycares ok thx,"@115891 hey mikey! we're afraid there's no way to filter or search that way, but we'll pass that suggestion on to the relevant folks /gs @115891 no worries. if you have other questions, just give us a shout 😉 /gs",0.29752605558068473,0.0,0.22314454168551356
<USER> Also where is the boy band project music? Where can i listen to find that girl by them? <URL>,CONTENT_AVAILABILITY,3,"so @115888 @3493 @spotifycares: three days later you’re still advertising a sale to me for which i’m geographically ineligible, this time on facebook. you know you can choose where you want your ads to display on fb, don’t you? https://t.co/ahez1etc57 @spotifycares montreal, where the ad itself says i’m not allowed to get the deal. we had another tweet exchange a few days ago when you emailed me the same offer.","@116375 hey there! just to clarify, which part of canada are currently living in? /mt @116375 sorry about that. you shouldn’t have received an email/notification if you’re not eligible. can you dm us your account's email address or username? /nq https://t.co/ldfdzrinat",0.2035028795451671,0.0,0.15262715965887533
<USER> It works now however when I tried again (the working time) it pushed several empty “Log In” titled pages and I had to press “Back” several times to get to the two buttons again so I could press Log In again and then it worked.,ACCOUNT_LOGIN,1,unli skips. unli fun. 3 months of premium for ₱9. https://t.co/8zrlqnpqtf @115888 why?? https://t.co/ycudolf2za @spotifycares i'm using my facebook account as a method to log in.,@116386 hey! could you dm us your account’s email address? we’ll check this out backstage /cg https://t.co/ldfdzrinat @116386 we see. could you dm us your facebook profile's email address? we'll help out there /cg https://t.co/ldfdzrinat,0.2264795649379527,0.2857142857142857,0.24128824513203595
<USER> It works now however when I tried again (the working time) it pushed several empty “Log In” titled pages and I had to press “Back” several times to get to the two buttons again so I could press Log In again and then it worked.,ACCOUNT_LOGIN,2,phew! everything should be back to normal now. let @spotifycares know if you’re still having issues. @117153 @spotifycares im paying for premium but every time i log in it keeps saying free service,@117152 hey there! could you send us a dm with your account's email address or username? we'll take a look backstage /fr https://t.co/ldfdzrinat,0.21916702766472718,0.14285714285714285,0.2000895564628311
<USER> It works now however when I tried again (the working time) it pushed several empty “Log In” titled pages and I had to press “Back” several times to get to the two buttons again so I could press Log In again and then it worked.,ACCOUNT_LOGIN,3,"@spotifycares i can't log into my account as it's saying my password is incorrect but it's the same one i've used for years! i updated my email address but it's saying i don't have an account registered to that address? @spotifycares btw i have a confirmation email to say my email address was updated, then got an email to say my subscription had been cancelled?",@116889 hey lauren! can you dm us your account's email address or username? we'll take a look /ns https://t.co/ldfdzrinat,0.12253883234213918,0.42857142857142855,0.19904698139946153
<USER> personal - the vamps,CONTENT_AVAILABILITY,1,"@spotifycares it'd be helpful if it showed the song greyed out as it's not on the phone yet, and simply gave me the option to offline/download the song. @spotifycares checked the three dots and saw the download option and then my song appeared. it works.. but it feels hidden. thank you for your interest :)",@117528 you're welcome! we can see how that’d be handy. thanks for taking the time to reach out – your feedback's been noted 📝 /kc,0.1989302040368396,0.14285714285714285,0.18491193874191542
<USER> personal - the vamps,CONTENT_AVAILABILITY,2,why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭,@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb,0.232761104987143,0.0,0.17457082874035726
<USER> personal - the vamps,CONTENT_AVAILABILITY,3,@115888 the app is killing #phone #battery fixing this problem? how is this okay. i guess you are getting the money without any complaints,"@116387 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb",0.21150345938508666,0.0,0.158627594538815
"<USER> actually, which link?",OTHER,1,@spotifycares hey my account which i pay for has become unmoored from my facebook which i'm sure is what i'm registered with @spotifycares help your boy out,"@117435 hey there! don't worry, help's here. can you dm us your account's email address? we'll take a look backstage /mt https://t.co/ldfdzrinat",0.23804150458396692,0.0,0.1785311284379752
"<USER> actually, which link?",OTHER,2,"@spotifycares every single time someone sends a spotify link, it never works the first time. i have to a l w a y s press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/mz9ai1cfat","@116385 hey there! don't worry, help's here. can you let us know the iphone model you're using along with its ios and spotify versions? we'll see what we can suggest /mt",0.16637795779694964,0.0,0.12478346834771223
"<USER> actually, which link?",OTHER,3,"so @115888 @3493 @spotifycares: three days later you’re still advertising a sale to me for which i’m geographically ineligible, this time on facebook. you know you can choose where you want your ads to display on fb, don’t you? https://t.co/ahez1etc57","@116375 hey there! just to clarify, which part of canada are currently living in? /mt",0.13874427919505095,0.0,0.10405820939628821
<USER> How long is this going to take,OTHER,1,@115888 the app is killing #phone #battery fixing this problem? how is this okay. i guess you are getting the money without any complaints,"@116387 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb",0.2610692856194215,0.0,0.19580196421456614
<USER> How long is this going to take,OTHER,2,@115888 the app is killing #phone #battery fixing this problem? how is this okay. i guess you are getting the money without any complaints @spotifycares spotify 8.4.24.871 android version 7.0 device: a brand new huawei mate 9 . i will look like an ass if it's a matter of just updates😊,"@116387 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb @116387 thanks. is it happening over 3g/4g, wifi, or both? does logging out, fully closing the app, and restarting your device help? /kc",0.1899761598593142,0.0,0.14248211989448567
<USER> How long is this going to take,OTHER,3,"dear @115888 how do i get my discovery playlist to stop suggesting dutch music to me, it's been a year",@116391 hi there! can you dm us your account's email address or username? we'll take a look backstage /nq https://t.co/ldfdzrinat,0.17630478733597646,0.0,0.13222859050198235
<USER> I have just got it! ❤️,OTHER,1,i’m pissed my @115888 shuffle and repeat button just don’t fucking work and i’m getting frustrated @spotifycares iphone 7+ and i have the most recent update for spotify,"@115887 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb @115887 thanks. just to be sure, are you free or premium? also, can you give us more info on what happens when you try using it? /cb",0.14412497376463174,0.0,0.1080937303234738
<USER> I have just got it! ❤️,OTHER,2,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work.,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl",0.09953523932934888,0.0,0.07465142949701166
<USER> I have just got it! ❤️,OTHER,3,"@spotifycares every single time someone sends a spotify link, it never works the first time. i have to a l w a y s press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/mz9ai1cfat","@116385 hey there! don't worry, help's here. can you let us know the iphone model you're using along with its ios and spotify versions? we'll see what we can suggest /mt",0.09519050275488042,0.0,0.07139287706616032
<USER> <USER> help me,CONTENT_AVAILABILITY,1,@spotifycares https://t.co/rlvnj5ifow - you having a party without me?,"@116376 hey tom! not to worry, we're more than happy to bring the party to your place. would you mind sending this invite out to everyone you know? https://t.co/lwycwf8wkc 🎉 /tb",0.20840483829363934,0.0,0.15630362872022951
